Student_ID,Session_ID,Quiz_1_Marks,Quiz_2_Marks,Quiz_3_Marks,Quiz_4_Marks,Quiz_5_Marks,speach,Time_Spent_on_speach,Cumulative_Average_Quiz_Score,Recent_Quiz_Trend,Score
16,358,0,60,40,40,60,The Role of Renewable Energy in Combating Climate Change,3 min,40.0,Improving,30
89,312,0,80,40,80,40,The Impact of Globalization on Local Cultures,3 min,48.0,Declining,58
11,366,40,100,100,100,40,The Importance of Exercise,1 min,76.0,Declining,70
29,77,100,40,100,100,60,The Impact of Technology on Education,1 min,80.0,Declining,80
37,82,40,80,100,100,20,The Impact of Technology on Education,1 min,68.0,Declining,62
81,300,80,0,80,0,20,The Impact of Globalization on Local Cultures,2 min,36.0,Improving,37
81,251,100,0,80,80,0,The Role of Renewable Energy in Combating Climate Change,1 min,52.0,Declining,60
17,384,60,60,0,0,80,The Impact of Technology on Education,3 min,40.0,Improving,43
88,469,80,80,80,20,0,The Role of Renewable Energy in Combating Climate Change,5 min,52.0,Declining,55
36,413,40,40,80,40,60,The Impact of Technology on Education,1 min,52.0,Improving,58
45,198,0,80,20,100,40,The Role of Renewable Energy in Combating Climate Change,3 min,48.0,Declining,40
69,169,100,100,20,40,40,The Impact of Globalization on Local Cultures,5 min,60.0,Stable,63
54,337,100,100,0,40,40,The Role of Renewable Energy in Combating Climate Change,5 min,56.0,Stable,52
22,256,40,60,0,60,60,The Impact of Technology on Education,2 min,44.0,Stable,53
79,289,60,80,0,60,20,The Challenges and Benefits of Urbanization,4 min,44.0,Declining,52
65,103,60,60,80,40,20,The Impact of Technology on Education,2 min,52.0,Declining,57
18,464,100,60,60,0,40,The Impact of Technology on Education,1 min,52.0,Improving,54
98,445,0,100,80,40,100,The Role of Renewable Energy in Combating Climate Change,4 min,64.0,Improving,57
18,130,100,80,40,20,0,The Importance of Exercise,4 min,48.0,Declining,48
10,101,100,0,40,40,40,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Stable,54
24,54,60,40,60,0,100,The Impact of Technology on Education,3 min,52.0,Improving,59
80,70,80,60,20,40,100,The Impact of Globalization on Local Cultures,1 min,60.0,Improving,68
8,466,20,60,100,40,80,The Role of Renewable Energy in Combating Climate Change,3 min,60.0,Improving,52
85,373,40,60,40,20,0,The Challenges and Benefits of Urbanization,2 min,32.0,Declining,31
64,309,100,20,100,20,80,The Challenges and Benefits of Urbanization,1 min,64.0,Improving,70
85,457,40,100,40,20,80,The Importance of Exercise,5 min,56.0,Improving,47
8,259,80,40,100,0,80,The Role of Renewable Energy in Combating Climate Change,4 min,60.0,Improving,60
92,54,100,0,20,40,60,The Impact of Technology on Education,1 min,44.0,Improving,53
58,323,100,80,60,100,60,The Challenges and Benefits of Urbanization,3 min,80.0,Declining,75
55,255,80,80,40,40,60,The Role of Renewable Energy in Combating Climate Change,4 min,60.0,Improving,63
82,331,100,60,80,20,100,The Challenges and Benefits of Urbanization,2 min,72.0,Improving,69
25,382,20,20,40,100,100,The Impact of Globalization on Local Cultures,3 min,56.0,Stable,51
75,474,20,100,100,20,80,The Impact of Globalization on Local Cultures,3 min,64.0,Improving,72
10,499,40,40,40,60,0,The Impact of Technology on Education,1 min,36.0,Declining,42
49,371,20,100,100,80,40,The Impact of Globalization on Local Cultures,4 min,68.0,Declining,74
61,54,80,60,40,80,40,The Impact of Globalization on Local Cultures,4 min,60.0,Declining,60
79,381,0,100,80,40,100,The Role of Renewable Energy in Combating Climate Change,4 min,64.0,Improving,61
99,15,20,80,60,60,80,The Impact of Globalization on Local Cultures,2 min,60.0,Improving,58
21,198,20,0,20,60,80,The Role of Renewable Energy in Combating Climate Change,5 min,36.0,Improving,35
6,314,40,20,0,100,40,The Impact of Technology on Education,5 min,40.0,Declining,50
1,40,80,60,100,100,40,The Role of Renewable Energy in Combating Climate Change,4 min,76.0,Declining,86
34,147,20,100,100,60,0,The Impact of Technology on Education,2 min,56.0,Declining,48
90,365,20,0,20,20,60,The Impact of Globalization on Local Cultures,3 min,24.0,Improving,24
52,235,0,40,60,60,40,The Challenges and Benefits of Urbanization,1 min,40.0,Declining,40
53,14,40,60,60,20,0,The Importance of Exercise,2 min,36.0,Declining,35
45,9,0,80,80,100,40,The Role of Renewable Energy in Combating Climate Change,3 min,60.0,Declining,55
91,86,40,0,100,0,20,The Role of Renewable Energy in Combating Climate Change,4 min,32.0,Improving,39
39,232,60,20,80,60,40,The Impact of Technology on Education,3 min,52.0,Declining,54
54,180,100,80,80,20,20,The Role of Renewable Energy in Combating Climate Change,1 min,60.0,Stable,52
90,63,40,80,40,40,100,The Importance of Exercise,3 min,60.0,Improving,55
31,158,80,80,40,80,80,The Importance of Exercise,5 min,72.0,Stable,71
9,22,0,40,40,60,40,The Challenges and Benefits of Urbanization,2 min,36.0,Declining,34
55,193,40,100,0,60,20,The Impact of Technology on Education,2 min,44.0,Declining,36
57,87,20,0,80,20,0,The Challenges and Benefits of Urbanization,2 min,24.0,Declining,20
54,435,40,100,60,100,80,The Impact of Technology on Education,4 min,76.0,Declining,66
77,61,80,80,100,40,0,The Impact of Technology on Education,1 min,60.0,Declining,52
43,248,80,40,0,20,80,The Impact of Globalization on Local Cultures,2 min,44.0,Improving,53
72,408,60,80,80,60,80,The Role of Renewable Energy in Combating Climate Change,3 min,72.0,Improving,69
1,421,80,100,60,40,0,The Impact of Technology on Education,4 min,56.0,Declining,46
2,315,80,100,60,60,60,The Importance of Exercise,4 min,72.0,Stable,63
15,345,0,40,60,0,0,The Impact of Technology on Education,4 min,20.0,Stable,30
14,274,60,100,100,80,100,The Impact of Technology on Education,4 min,88.0,Improving,78
76,413,0,20,0,80,80,The Role of Renewable Energy in Combating Climate Change,4 min,36.0,Stable,44
47,486,0,20,40,60,80,The Role of Renewable Energy in Combating Climate Change,1 min,40.0,Improving,41
87,148,40,20,80,40,0,The Importance of Exercise,3 min,36.0,Declining,42
51,208,80,100,60,40,0,The Importance of Exercise,5 min,56.0,Declining,61
78,422,100,0,60,60,80,The Importance of Exercise,3 min,60.0,Improving,59
50,341,0,20,20,0,100,The Role of Renewable Energy in Combating Climate Change,1 min,28.0,Improving,35
33,351,40,100,80,60,20,The Impact of Globalization on Local Cultures,1 min,60.0,Declining,68
39,118,0,0,20,60,20,The Role of Renewable Energy in Combating Climate Change,5 min,20.0,Declining,22
35,476,80,20,80,60,0,The Challenges and Benefits of Urbanization,4 min,48.0,Declining,45
4,116,0,0,60,20,40,The Impact of Technology on Education,5 min,24.0,Improving,22
62,336,80,80,60,40,40,The Importance of Exercise,3 min,60.0,Stable,68
92,24,20,60,60,80,40,The Impact of Technology on Education,1 min,52.0,Declining,49
49,307,20,60,100,20,80,The Challenges and Benefits of Urbanization,4 min,56.0,Improving,65
57,470,20,80,20,40,20,The Impact of Technology on Education,3 min,36.0,Declining,27
74,500,60,20,80,40,100,The Impact of Globalization on Local Cultures,3 min,60.0,Improving,69
29,212,60,40,40,80,80,The Challenges and Benefits of Urbanization,5 min,60.0,Stable,51
79,342,80,60,100,20,100,The Impact of Technology on Education,4 min,72.0,Improving,79
14,392,60,40,40,100,100,The Impact of Globalization on Local Cultures,1 min,68.0,Stable,78
49,220,0,20,20,0,40,The Role of Renewable Energy in Combating Climate Change,1 min,16.0,Improving,20
69,214,0,0,100,20,0,The Challenges and Benefits of Urbanization,1 min,24.0,Declining,20
97,166,80,60,0,100,100,The Role of Renewable Energy in Combating Climate Change,2 min,68.0,Stable,75
94,417,20,20,20,40,60,The Importance of Exercise,2 min,32.0,Improving,29
78,189,80,0,100,60,0,The Role of Renewable Energy in Combating Climate Change,4 min,48.0,Declining,40
83,398,60,80,40,0,40,The Challenges and Benefits of Urbanization,4 min,44.0,Improving,43
12,484,80,20,80,80,80,The Importance of Exercise,2 min,68.0,Stable,61
44,73,80,60,20,80,20,The Challenges and Benefits of Urbanization,2 min,52.0,Declining,62
81,294,0,60,0,20,40,The Importance of Exercise,2 min,24.0,Improving,24
5,313,60,0,80,0,60,The Challenges and Benefits of Urbanization,3 min,40.0,Improving,36
5,415,0,80,0,20,60,The Challenges and Benefits of Urbanization,5 min,32.0,Improving,23
29,34,80,20,40,100,80,The Impact of Globalization on Local Cultures,4 min,64.0,Declining,72
9,98,80,100,40,20,20,The Role of Renewable Energy in Combating Climate Change,1 min,52.0,Stable,56
5,417,40,40,60,0,40,The Impact of Technology on Education,1 min,36.0,Improving,27
77,223,100,40,60,20,0,The Challenges and Benefits of Urbanization,2 min,44.0,Declining,39
86,470,0,100,0,100,80,The Role of Renewable Energy in Combating Climate Change,1 min,56.0,Declining,59
30,77,60,0,40,60,0,The Importance of Exercise,3 min,32.0,Declining,23
14,34,20,100,20,80,80,The Challenges and Benefits of Urbanization,4 min,60.0,Stable,59
91,191,20,20,0,0,60,The Role of Renewable Energy in Combating Climate Change,3 min,20.0,Improving,20
1,243,80,40,0,60,60,The Role of Renewable Energy in Combating Climate Change,1 min,48.0,Stable,48
69,472,0,80,100,100,80,The Role of Renewable Energy in Combating Climate Change,5 min,72.0,Declining,63
79,59,80,40,100,80,100,The Challenges and Benefits of Urbanization,4 min,80.0,Improving,87
64,311,0,40,0,60,100,The Importance of Exercise,1 min,40.0,Improving,39
34,181,80,0,60,80,0,The Impact of Technology on Education,4 min,44.0,Declining,45
74,264,40,40,100,0,100,The Challenges and Benefits of Urbanization,4 min,56.0,Improving,53
13,12,40,20,80,40,20,The Importance of Exercise,2 min,40.0,Declining,43
15,180,0,40,0,80,40,The Impact of Globalization on Local Cultures,3 min,32.0,Declining,35
10,380,60,60,0,60,0,The Impact of Globalization on Local Cultures,2 min,36.0,Declining,38
87,344,80,60,100,60,60,The Impact of Globalization on Local Cultures,5 min,72.0,Stable,77
61,212,0,100,60,100,0,The Challenges and Benefits of Urbanization,2 min,52.0,Declining,62
6,494,60,100,20,20,40,The Impact of Technology on Education,5 min,48.0,Improving,42
22,494,60,0,80,100,20,The Importance of Exercise,2 min,52.0,Declining,53
27,417,20,0,40,100,0,The Impact of Globalization on Local Cultures,2 min,32.0,Declining,30
9,212,100,40,100,80,60,The Impact of Globalization on Local Cultures,1 min,76.0,Declining,68
49,209,20,80,0,100,0,The Impact of Technology on Education,5 min,40.0,Declining,33
28,228,100,100,0,40,20,The Challenges and Benefits of Urbanization,2 min,52.0,Declining,46
100,304,20,0,40,20,20,The Impact of Globalization on Local Cultures,2 min,20.0,Stable,20
37,127,40,100,100,60,80,The Impact of Globalization on Local Cultures,2 min,76.0,Improving,79
78,79,60,60,80,20,100,The Challenges and Benefits of Urbanization,4 min,64.0,Improving,62
17,207,0,0,100,20,20,The Challenges and Benefits of Urbanization,2 min,28.0,Stable,27
21,185,60,0,60,0,20,The Role of Renewable Energy in Combating Climate Change,2 min,28.0,Improving,25
58,291,80,60,60,20,20,The Impact of Globalization on Local Cultures,1 min,48.0,Stable,38
48,128,40,80,80,20,40,The Impact of Globalization on Local Cultures,2 min,52.0,Improving,42
41,138,80,100,20,100,20,The Importance of Exercise,4 min,64.0,Declining,61
39,204,0,40,0,20,100,The Impact of Globalization on Local Cultures,5 min,32.0,Improving,32
15,125,20,20,40,0,80,The Role of Renewable Energy in Combating Climate Change,2 min,32.0,Improving,29
66,379,100,80,40,80,60,The Impact of Globalization on Local Cultures,1 min,72.0,Declining,74
24,367,80,60,0,20,0,The Role of Renewable Energy in Combating Climate Change,5 min,32.0,Declining,31
36,226,60,20,20,100,80,The Challenges and Benefits of Urbanization,3 min,56.0,Declining,49
52,330,60,60,40,40,20,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Declining,37
22,172,40,20,40,20,20,The Importance of Exercise,5 min,28.0,Stable,36
44,278,0,100,60,60,100,The Challenges and Benefits of Urbanization,3 min,64.0,Improving,58
40,252,80,60,60,80,100,The Impact of Globalization on Local Cultures,4 min,76.0,Improving,70
8,213,100,100,0,40,40,The Role of Renewable Energy in Combating Climate Change,2 min,56.0,Stable,58
10,395,100,40,0,40,20,The Challenges and Benefits of Urbanization,4 min,40.0,Declining,30
71,339,60,100,100,0,100,The Challenges and Benefits of Urbanization,2 min,72.0,Improving,67
91,268,80,60,100,60,100,The Challenges and Benefits of Urbanization,2 min,80.0,Improving,77
85,85,60,80,100,40,40,The Importance of Exercise,2 min,64.0,Stable,66
79,417,100,20,40,100,80,The Role of Renewable Energy in Combating Climate Change,5 min,68.0,Declining,67
21,52,0,100,20,60,0,The Challenges and Benefits of Urbanization,5 min,36.0,Declining,26
49,401,60,40,0,0,80,The Challenges and Benefits of Urbanization,4 min,36.0,Improving,30
46,251,60,0,0,0,20,The Challenges and Benefits of Urbanization,2 min,16.0,Improving,20
27,185,20,100,60,40,80,The Impact of Technology on Education,4 min,60.0,Improving,66
60,323,80,40,40,100,60,The Challenges and Benefits of Urbanization,1 min,64.0,Declining,69
69,337,60,0,80,100,100,The Impact of Technology on Education,2 min,68.0,Stable,75
44,62,100,40,0,20,60,The Challenges and Benefits of Urbanization,2 min,44.0,Improving,46
26,367,40,100,80,0,60,The Role of Renewable Energy in Combating Climate Change,4 min,56.0,Improving,55
91,439,80,40,20,0,40,The Role of Renewable Energy in Combating Climate Change,2 min,36.0,Improving,28
10,25,20,80,100,100,0,The Challenges and Benefits of Urbanization,1 min,60.0,Declining,56
55,190,20,40,100,60,100,The Challenges and Benefits of Urbanization,3 min,64.0,Improving,70
40,163,0,40,80,100,40,The Impact of Technology on Education,3 min,52.0,Declining,43
42,128,20,40,80,20,100,The Importance of Exercise,3 min,52.0,Improving,43
52,417,40,20,80,100,20,The Impact of Technology on Education,4 min,52.0,Declining,57
10,429,60,0,80,0,100,The Importance of Exercise,1 min,48.0,Improving,56
37,39,40,20,100,80,80,The Challenges and Benefits of Urbanization,3 min,64.0,Stable,62
22,76,20,100,100,80,20,The Challenges and Benefits of Urbanization,5 min,64.0,Declining,69
35,375,40,20,40,80,40,The Challenges and Benefits of Urbanization,3 min,44.0,Declining,36
45,304,80,80,40,60,60,The Role of Renewable Energy in Combating Climate Change,4 min,64.0,Stable,61
66,111,80,40,40,100,40,The Role of Renewable Energy in Combating Climate Change,3 min,60.0,Declining,67
54,472,80,20,100,20,80,The Impact of Globalization on Local Cultures,3 min,60.0,Improving,57
53,219,100,80,40,40,40,The Importance of Exercise,5 min,60.0,Stable,64
10,298,20,20,20,20,40,The Impact of Technology on Education,4 min,24.0,Improving,20
64,393,60,100,20,0,80,The Challenges and Benefits of Urbanization,1 min,52.0,Improving,56
74,460,80,0,0,20,40,The Impact of Technology on Education,4 min,28.0,Improving,20
20,310,100,0,20,100,0,The Impact of Globalization on Local Cultures,4 min,44.0,Declining,40
27,498,80,80,100,100,40,The Role of Renewable Energy in Combating Climate Change,2 min,80.0,Declining,90
50,449,0,20,0,40,20,The Importance of Exercise,5 min,16.0,Declining,20
38,366,20,40,20,60,80,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Improving,43
52,238,20,100,80,20,20,The Challenges and Benefits of Urbanization,3 min,48.0,Stable,53
53,445,0,100,80,40,40,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Stable,42
92,78,20,0,20,0,0,The Impact of Globalization on Local Cultures,4 min,8.0,Stable,20
20,442,80,100,0,20,20,The Importance of Exercise,5 min,44.0,Stable,49
51,21,100,60,80,100,20,The Impact of Globalization on Local Cultures,4 min,72.0,Declining,76
86,497,60,60,40,20,100,The Role of Renewable Energy in Combating Climate Change,2 min,56.0,Improving,48
86,476,40,100,100,20,20,The Importance of Exercise,3 min,56.0,Stable,52
89,29,40,60,100,20,40,The Importance of Exercise,2 min,52.0,Improving,50
76,24,60,0,100,0,80,The Importance of Exercise,1 min,48.0,Improving,46
38,183,80,0,80,0,0,The Challenges and Benefits of Urbanization,1 min,32.0,Stable,30
65,33,40,60,100,0,100,The Impact of Globalization on Local Cultures,2 min,60.0,Improving,55
44,484,60,40,20,80,60,The Challenges and Benefits of Urbanization,5 min,52.0,Declining,51
30,238,40,40,0,20,60,The Impact of Technology on Education,1 min,32.0,Improving,38
51,251,60,80,100,20,0,The Role of Renewable Energy in Combating Climate Change,5 min,52.0,Declining,59
99,475,60,60,40,20,20,The Role of Renewable Energy in Combating Climate Change,3 min,40.0,Stable,36
34,492,0,60,20,60,60,The Importance of Exercise,2 min,40.0,Stable,33
25,196,20,0,40,20,80,The Impact of Technology on Education,4 min,32.0,Improving,35
75,273,100,40,0,100,40,The Impact of Technology on Education,2 min,56.0,Declining,61
80,247,40,20,20,100,20,The Impact of Globalization on Local Cultures,1 min,40.0,Declining,39
